210909HeLa-YN2-7035-1.nd2	573.845	57	-1	-1	1431.32	2776.66	1855.71	2384.92	2363.46	3217.84	2695.8	3223.99	2531.39	2654.35	1241.76	2284.4	1799.37	1476.61	1355.31	1710.93	2087.9	2829.25	1971.72	1918.24
210909HeLa-YN2-7035-1.nd2	583.831	58	-1	-1	1430.22	2769.16	1857.1	2359.44	2399.31	3249.35	2715.66	3170.45	2495.72	2704.65	1251.81	2365.72	1814.68	1496.62	1364.02	1721.63	2147.97	2841.16	1983.8	1942.21
210909HeLa-YN2-7035-1.nd2	593.9	59	-1	-1	1427.13	2728.54	1858.83	2349.75	2356.04	3259.5	2668.21	3205.79	2498.47	2714.26	1242.64	2338.94	1785.63	1466.68	1349.75	1696.19	1994.47	3006.98	1919.82	1867.16
210909HeLa-YN2-7035-1.nd2	603.876	60	-1	-1	1429.9	2720.47	1857.57	2373.49	2377.17	3273.69	2717.11	3153.01	2455.85	2768.59	1241.58	2282.65	1709.37	1464.7	1357.72	1696	2069.72	2848.16	1963.1	1887.17
210909HeLa-YN2-7035-1.nd2	625.027	61	-1	-1	1499.14	6266.6	3636.85	5657.92	5737.57	5646	6984.23	8129.17	5278.3	6268.22	1250.35	3136.33	2318.74	1633.73	1453.07	1923.33	2697.73	4324.89	2702.03	2484.91
210909HeLa-YN2-7035-1.nd2	635.071	62	-1	-1	1489.38	6211.96	3543.07	5389.11	5797.19	5809.15	6814.57	7717.34	4959.21	6000.38	1262.28	3298.52	2466.02	1731.66	1488.56	1985.02	2813.94	4362.6	2774.86	2599.98
210909HeLa-YN2-7035-1.nd2	645.054	63	-1	-1	1484.25	6597.12	3532.09	5375.68	5809.68	5920.9	6525.35	7850.87	5190.28	5769.9	1252.74	3180.59	2393.92	1682.99	1474.64	2005.03	2696.63	4318.74	2855.62	2521.41
210909HeLa-YN2-7035-1.nd2	655.13	64	-1	-1	1487.92	6817.93	3738.11	5562.44	5740.47	6250.65	6424.35	7940.38	5713.36	5898.95	1254.05	3314.01	2358.74	1699.05	1483.58	2061.46	2672.45	4303.55	2812.19	2504.56
210909HeLa-YN2-7035-1.nd2	665.331	65	-1	-1	1486.9	6718.69	3751.89	5218.46	5540.94	6025.42	6161.76	8081.22	5389.21	5494.66	1253.77	3343.66	2295.18	1688.75	1473.36	2080.86	2787.39	4159.94	2786.47	2556.67
210909HeLa-YN2-7035-1.nd2	675.088	66	-1	-1	1496.29	7151.71	3673.81	5752.13	5425.62	6761.98	6564.83	8094.18	5835.24	6023.37	1252.43	3248.22	2279.37	1697.66	1461.56	2083.94	2684.95	4331.91	2787.78	2586.99
210909HeLa-YN2-7035-1.nd2	685.121	67	-1	-1	1488.82	6799.65	3776.25	5312.28	5481.79	6448.68	6440.22	9137.99	5200.36	5814.92	1254.2	3178.38	2388.34	1718.17	1478.07	2092.99	2799.51	4312.95	2686.64	2509.27
210909HeLa-YN2-7035-1.nd2	695.096	68	-1	-1	1494.42	6747.18	3671.34	5369.53	5480.03	6754.29	6795.21	8894.52	5241.9	6384.13	1255.93	3182.76	2429.73	1693.73	1458.87	2120.82	2860.81	4277.34	2696.75	2626.13
210909HeLa-YN2-7035-1.nd2	705.112	69	-1	-1	1490.29	6590.83	3689.39	5140.25	5349.75	6730.56	6427.5	8222.77	5158.4	5907.61	1257.27	3307.69	2395.86	1698.01	1459.51	2139.96	2747.66	4478.89	2691.48	2661.59
210909HeLa-YN2-7035-1.nd2	715.05	70	-1	-1	1493.44	6283.84	3633.24	5334.64	5502.03	7389.52	6857.04	7985.03	5028.34	6068.74	1251.96	3291.52	2374.45	1678.08	1460.32	2105.66	2637.62	4307.91	2687.95	2555.87
210909HeLa-YN2-7035-1.nd2	725.1	71	-1	-1	1490.97	6284.31	3649.28	5051.71	5292.12	7120.46	6808.66	8091.92	4835.07	5876.28	1256.95	3346.32	2540.5	1706.89	1484.74	2134.7	2918.11	4297.42	2742.97	2589.59
210909HeLa-YN2-7035-1.nd2	735.055	72	-1	-1	1485.11	6419.63	3664.46	5047.01	5318.24	7330.27	6827.89	8200.02	4759.46	6100.95	1257.69	3307.05	2437.41	1727	1487.3	2146.28	2648.83	4359.3	2670.38	2506.39
210909HeLa-YN2-7035-1.nd2	745.123	73	-1	-1	1495.25	6446.74	3706.35	5114.99	5406.89	7385.74	6804.87	7599.33	4777.85	5751.75	1251.37	3180.87	2389.79	1669.45	1466.74	2164.62	2657.72	4085.57	2625.32	2583.15
210909HeLa-YN2-7035-1.nd2	755.162	74	-1	-1	1491.03	6463.86	3681.22	4924.38	5301.29	7171.12	6350.73	7254.32	4743.59	5273	1252.73	3214.45	2373.05	1673.61	1456.37	2164.14	2661.27	4188.71	2536.76	2587.82
210909HeLa-YN2-7035-1.nd2	765.103	75	-1	-1	1490.78	6575.53	3726.13	4969.57	5430.34	7456.47	6422.07	7285.42	4844.4	5679.28	1255.32	3236.07	2455.23	1682.01	1447.07	2212.79	2710.66	4208.25	2656.04	2558.97
210909HeLa-YN2-7035-1.nd2	775.082	76	-1	-1	1488.86	6626.64	3731.37	4955.55	5472.72	7382.04	6470.87	7576.12	4879.34	5738.64	1252.47	3176.81	2437.61	1699.12	1465.41	2193.62	2980.87	4304.01	2594.64	2532.44
210909HeLa-YN2-7035-1.nd2	785.07	77	-1	-1	1484.85	6864.02	3802.32	4776.27	5220.41	6920.99	6216.82	7370.38	4718.23	5492.43	1248.18	3243.3	2429.83	1672.31	1469.87	2190.32	2739	4187.45	2565.47	2587.46
210909HeLa-YN2-7035-1.nd2	795.05	78	-1	-1	1482.78	7118.38	3756.03	4862.47	5288.06	7018.74	6364.57	7648.98	4850.03	5425	1249.67	3388.01	2471.33	1698.57	1469.13	2273.03	2868.1	4181.79	2676.14	2666.12
210909HeLa-YN2-7035-1.nd2	805.101	79	-1	-1	1490.49	6689.02	3666.39	5022.23	5548.52	7408.96	6276.38	8078.37	5048.28	5728.66	1250.94	3301.69	2451.07	1697.19	1466.97	2226.84	2803.63	4374.56	2623.81	2745.44
210909HeLa-YN2-7035-1.nd2	815.065	80	-1	-1	1492.71	6756.97	3645.37	4982.12	5648.17	7544	6407.77	8164.15	5155.85	5827.05	1254.93	3120.66	2501.47	1694.61	1473.18	2217.69	2761.74	4400.43	2703.39	2790.25
210909HeLa-YN2-7035-1.nd2	837.348	81	-1	-1	1439.3	3866.7	2427.08	2866.55	3104.96	4887.9	3639.19	4359.72	3094.3	3599.83	1251.04	2911.13	2158.56	1609.17	1432.56	2147.65	2597.88	3542.77	2336.63	2490.05
210909HeLa-YN2-7035-1.nd2	846.909	82	-1	-1	1442.24	3648.26	2390.89	2875.55	3052.87	4778.85	3763.97	4320.94	3091.83	3554.58	1251.39	2657.76	2105.07	1588.29	1406.81	2092.34	2752.05	3492.23	2265.41	2347.93
210909HeLa-YN2-7035-1.nd2	856.856	83	-1	-1	1438.19	3634.9	2362.98	2832.7	3040.05	4625.44	3715.22	4337.53	3094.42	3681.3	1249.57	2656.15	2114.91	1593.18	1405.55	2059.61	2722.55	3611.18	2314.45	2313.81
210909HeLa-YN2-7035-1.nd2	866.841	84	-1	-1	1438.32	3669.5	2356.21	2807.26	3004.62	4576.06	3639.88	4387.36	3027.13	3545.55	1246.51	2668.24	2146.84	1588.72	1398.44	2102.45	2606.73	3443.26	2272.19	2312
210909HeLa-YN2-7035-1.nd2	876.849	85	-1	-1	1447.52	3649.05	2318.36	3080.13	3081.19	4650.19	4032.41	4382.12	3309.48	3770.44	1249.86	2683.13	2146.02	1564.8	1406.95	2117.92	2487.93	3428.43	2330.17	2269
210909HeLa-YN2-7035-1.nd2	886.888	86	-1	-1	1435.18	3631.97	2409.21	2741.41	2829.27	4181.94	3482.43	4160.17	2963.72	3414.77	1246.03	2652.43	2127.34	1566.14	1409.12	2055.06	2434.69	3373.3	2274.49	2246.88
210909HeLa-YN2-7035-1.nd2	896.824	87	-1	-1	1439.98	3581.82	2386.5	2818.24	3040.19	4511.41	3628.08	4327.27	2957.19	3595.68	1246.4	2625.57	2125.85	1568.64	1408.59	2072.17	2340.36	3591.6	2340.54	2200.23
210909HeLa-YN2-7035-1.nd2	906.856	88	-1	-1	1439.74	3589.61	2387	2784.71	2944.17	4427.96	3475.83	4191.73	2846.68	3407.78	1247.78	2716.77	2050.64	1566.81	1405.37	2038.53	2242.73	3306.01	2327.2	2199.2
210909HeLa-YN2-7035-1.nd2	916.882	89	-1	-1	1440.76	3629.55	2385.11	2789.34	2987.47	4517.2	3509	4161.99	2868.88	3463.66	1246	2764.81	2109.37	1576.56	1410.94	2040.05	2372.05	3641.33	2266.48	2222.38
210909HeLa-YN2-7035-1.nd2	926.807	90	-1	-1	1442.72	3673.59	2381.23	2786.71	2985.03	4404.05	3543.73	4184.81	3003.72	3514.86	1251.67	2786.38	2161.27	1599.97	1415.81	2079.45	2577.67	3422.35	2371.08	2296.58
210909HeLa-YN2-7035-1.nd2	936.906	91	-1	-1	1443.75	3673.06	2366.37	2756.79	2930.16	4247.53	3555.29	4115.96	2978.86	3495.22	1248.83	2805.28	2131.6	1580.94	1413.31	2054.71	2438.74	3582.92	2308.56	2294.33
210909HeLa-YN2-7035-1.nd2	946.824	92	-1	-1	1452.61	3667.91	2364.02	2748.61	2919.84	4209.87	3603.73	4080.06	2937.18	3520.89	1249.61	2816.74	2135.16	1599.86	1443.65	2040.42	2704.88	3581.37	2396.21	2324.37
210909HeLa-YN2-7035-1.nd2	956.896	93	-1	-1	1441.72	3678.4	2324.22	2893.27	3129.37	4603.37	3940.87	4320.72	3116.65	3631.56	1244.99	2764.37	2044.74	1552.97	1423.62	2012.71	2381.94	3359.9	2296.39	2341.22
210909HeLa-YN2-7035-1.nd2	966.788	94	-1	-1	1444.59	3754.31	2374.03	2831.78	3018.37	4327.11	3826.81	4239.26	2985.73	3474.43	1246.94	3001.49	2082.26	1597.8	1437.24	2000.55	2386.11	3507.64	2432.64	2285.27
210909HeLa-YN2-7035-1.nd2	976.903	95	-1	-1	1445.39	3768.01	2365.01	2780.08	2964.99	4165.27	3707.23	4252.37	2995.84	3331.72	1247.49	2955.75	2120.46	1611	1433.77	2019.82	2550.74	3466.99	2472.36	2295.72
